DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,Division,Qualification,Source,Battery
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,326.308978938816551,-81.662395199792783,29.205914392299782,0.000000000000000,6/10/2025 8:32:35,112,3426,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.241779517530716,-81.710999398944637,29.219352348510839,0.000000000000000,6/10/2025 8:32:36,113,190,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743142890424338,-81.717486430055303,29.194040633207827,0.000000000000000,6/10/2025 8:32:36,113,379,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,92.726801579186443,-81.700872423048807,29.179703287929815,0.000000000000000,6/10/2025 8:32:36,113,537,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431897043066186,-81.669398835853670,29.176354321195340,0.000000000000000,6/10/2025 8:32:36,113,779,,,External,
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,221.426150347466802,-81.707918101163315,29.220142895287761,0.000000000000000,6/10/2025 8:32:36,113,1097,Division C,FFT2,External,67
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116951426312,-81.691919493127031,29.229328748216460,0.000000000000000,6/10/2025 8:32:36,113,1299,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.689914966946461,-81.710499181960131,29.185656775537996,0.000000000000000,6/10/2025 8:32:36,113,2340,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810116837852,-81.662625162217296,29.206492583003243,0.000000000000000,6/10/2025 8:32:36,113,3305,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,326.308978938816551,-81.662403504717588,29.205925265608041,0.000000000000000,6/10/2025 8:32:36,113,3427,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.243380831621465,-81.711012648196757,29.219346262231923,0.000000000000000,6/10/2025 8:32:37,114,191,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.744140260983045,-81.717499131335117,29.193998500226684,0.000000000000000,6/10/2025 8:32:37,114,380,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,92.726801579186443,-81.700822572838732,29.179701214986686,0.000000000000000,6/10/2025 8:32:37,114,538,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431007825338895,-81.669349348562989,29.176348685711957,0.000000000000000,6/10/2025 8:32:37,114,780,,,External,
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,221.426150347466802,-81.707928006885950,29.220133097575239,0.000000000000000,6/10/2025 8:32:37,114,1098,Division C,FFT2,External,67
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116951426312,-81.691737512416765,29.229366862335777,0.000000000000000,6/10/2025 8:32:37,114,1300,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.710343464395535,29.185566143027650,0.000000000000000,6/10/2025 8:32:37,114,2341,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662626096465203,29.206505626665209,0.000000000000000,6/10/2025 8:32:37,114,3306,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,326.308978938816551,-81.662411809642379,29.205936139699325,0.000000000000000,6/10/2025 8:32:37,114,3428,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.238737276996034,-81.711025896550581,29.219340176736615,0.000000000000000,6/10/2025 8:32:38,115,192,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743877785902498,-81.717511831716592,29.193956368012451,0.000000000000000,6/10/2025 8:32:38,115,381,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,92.726801579186443,-81.700772723526995,29.179699142827907,0.000000000000000,6/10/2025 8:32:38,115,539,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431007825338895,-81.669299861272293,29.176343049443972,0.000000000000000,6/10/2025 8:32:38,115,781,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116951426312,-81.691555530808202,29.229404977224863,0.000000000000000,6/10/2025 8:32:38,115,1301,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.710187746830925,29.185475511221494,0.000000000000000,6/10/2025 8:32:38,115,2342,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662627029814786,29.206518669541442,0.000000000000000,6/10/2025 8:32:38,115,3307,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,326.309932126165904,-81.662420114567183,29.205947013005257,0.000000000000000,6/10/2025 8:32:38,115,3429,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.243380831621465,-81.711039145802701,29.219334091241006,0.000000000000000,6/10/2025 8:32:39,116,193,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743142890424338,-81.717524532996407,29.193914235780863,0.000000000000000,6/10/2025 8:32:39,116,382,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.864835008767230,-81.700722873316934,29.179697069884700,0.000000000000000,6/10/2025 8:32:39,116,540,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431007825338895,-81.669250374879923,29.176337413959978,0.000000000000000,6/10/2025 8:32:39,116,782,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116951426312,-81.691373549199625,29.229443091315748,0.000000000000000,6/10/2025 8:32:39,116,1302,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.710032029266316,29.185384878550977,0.000000000000000,6/10/2025 8:32:39,116,2343,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662627964062693,29.206531712416020,0.000000000000000,6/10/2025 8:32:39,116,3308,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,326.309932126165904,-81.662428419491988,29.205957887094176,0.000000000000000,6/10/2025 8:32:39,116,3430,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.240338707853795,-81.711052394156496,29.219328004960957,0.000000000000000,6/10/2025 8:32:40,117,194,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743142889447142,-81.717537233377897,29.193872102747790,0.000000000000000,6/10/2025 8:32:40,117,383,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851173546162,-81.700673051852959,29.179694768705986,0.000000000000000,6/10/2025 8:32:40,117,541,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431007825338895,-81.669200887589241,29.176331777691381,0.000000000000000,6/10/2025 8:32:40,117,783,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504384382405334,-81.691191568489359,29.229481205392510,0.000000000000000,6/10/2025 8:32:40,117,1303,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.709876311701692,29.185294245800385,0.000000000000000,6/10/2025 8:32:40,117,2344,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662628898310558,29.206544755288878,0.000000000000000,6/10/2025 8:32:40,117,3309,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.241779517530716,-81.711065643408631,29.219321919464619,0.000000000000000,6/10/2025 8:32:41,118,195,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743877785902498,-81.717549934657683,29.193829970481623,0.000000000000000,6/10/2025 8:32:41,118,384,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851097842906,-81.700623883464218,29.179687302815928,0.000000000000000,6/10/2025 8:32:41,118,542,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431897043066186,-81.669151400298560,29.176326142206815,0.000000000000000,6/10/2025 8:32:41,118,784,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504384401134615,-81.691009586880796,29.229519320239028,0.000000000000000,6/10/2025 8:32:41,118,1304,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.709720594137082,29.185203613753956,0.000000000000000,6/10/2025 8:32:41,118,2345,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662629831660155,29.206557798160134,0.000000000000000,6/10/2025 8:32:41,118,3310,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.240338737677035,-81.711078892660751,29.219315833183895,0.000000000000000,6/10/2025 8:32:42,119,196,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.744140260983045,-81.717562635039187,29.193787838198091,0.000000000000000,6/10/2025 8:32:42,119,385,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851097842906,-81.700574715075447,29.179679836925274,0.000000000000000,6/10/2025 8:32:42,119,543,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431897043066186,-81.669101913007864,29.176320505937557,0.000000000000000,6/10/2025 8:32:42,119,785,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504052768506781,-81.690827605272219,29.229557434287418,0.000000000000000,6/10/2025 8:32:42,119,1305,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143803872587,-81.709564877470783,29.185112980843218,0.000000000000000,6/10/2025 8:32:42,119,2346,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662630765908048,29.206570841813846,0.000000000000000,6/10/2025 8:32:42,119,3311,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.243380831621465,-81.711092141014575,29.219309747686783,0.000000000000000,6/10/2025 8:32:43,120,197,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.742880430524565,-81.717575336318973,29.193745705113084,0.000000000000000,6/10/2025 8:32:43,120,386,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851097842906,-81.700525546686677,29.179672371034137,0.000000000000000,6/10/2025 8:32:43,120,544,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431897043066186,-81.669052425717183,29.176314869668019,0.000000000000000,6/10/2025 8:32:43,120,786,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504384382405334,-81.690645623663656,29.229595548321562,0.000000000000000,6/10/2025 8:32:43,120,1306,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.689914966946461,-81.709409159906173,29.185022348636693,0.000000000000000,6/10/2025 8:32:43,120,2347,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662631700155956,29.206583884681731,0.000000000000000,6/10/2025 8:32:43,120,3312,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.238737276996034,-81.711105390266709,29.219303661405334,0.000000000000000,6/10/2025 8:32:44,121,198,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.744140280539057,-81.717588037598787,29.193703572794924,0.000000000000000,6/10/2025 8:32:44,121,387,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851097842906,-81.700476378297907,29.179664905142438,0.000000000000000,6/10/2025 8:32:44,121,545,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.431897043066186,-81.669002938426488,29.176309234182462,0.000000000000000,6/10/2025 8:32:44,121,787,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116971351024,-81.690463642953404,29.229633663125512,0.000000000000000,6/10/2025 8:32:44,121,1307,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143818080202,-81.709253442341591,29.184931715565810,0.000000000000000,6/10/2025 8:32:44,121,2348,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662632633505538,29.206596927548002,0.000000000000000,6/10/2025 8:32:44,121,3313,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.243380831621465,-81.711118639518816,29.219297575907561,0.000000000000000,6/10/2025 8:32:45,122,199,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743142870869519,-81.717600737980263,29.193661439675299,0.000000000000000,6/10/2025 8:32:45,122,388,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.865851097842906,-81.700427209909165,29.179657439250157,0.000000000000000,6/10/2025 8:32:45,122,546,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.430874442150611,-81.668953451135792,29.176303597912327,0.000000000000000,6/10/2025 8:32:45,122,788,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116971351024,-81.690281661344812,29.229671777131333,0.000000000000000,6/10/2025 8:32:45,122,1308,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690067520296708,-81.709097724776967,29.184841083199125,0.000000000000000,6/10/2025 8:32:45,122,2349,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.425810052928398,-81.662633567753417,29.206609970412629,0.000000000000000,6/10/2025 8:32:45,122,3314,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.241779517530716,-81.711131887872639,29.219291489625334,0.000000000000000,6/10/2025 8:32:46,123,200,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743877785902498,-81.717613439260077,29.193619307322585,0.000000000000000,6/10/2025 8:32:46,123,389,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.866027809662910,-81.700378041520395,29.179649973357378,0.000000000000000,6/10/2025 8:32:46,123,547,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.430874442150611,-81.668903963845111,29.176297962426169,0.000000000000000,6/10/2025 8:32:46,123,789,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116971351024,-81.690099679736250,29.229709891122909,0.000000000000000,6/10/2025 8:32:46,123,1309,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.690143801031070,-81.708942007212357,29.184750449968014,0.000000000000000,6/10/2025 8:32:46,123,2350,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,356.422378960280582,-81.662634502001310,29.206623013275578,0.000000000000000,6/10/2025 8:32:46,123,3315,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.240338707853795,-81.711145137124760,29.219285404126836,0.000000000000000,6/10/2025 8:32:47,124,201,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.743142909001932,-81.717626139641567,29.193577174952491,0.000000000000000,6/10/2025 8:32:47,124,390,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.866027809662910,-81.700328873131639,29.179642507464052,0.000000000000000,6/10/2025 8:32:47,124,548,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,97.430874442150611,-81.668854476554429,29.176292326155398,0.000000000000000,6/10/2025 8:32:47,124,790,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504116971351024,-81.689917699026012,29.229748005884314,0.000000000000000,6/10/2025 8:32:47,124,1310,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,123.689914966946461,-81.708786290546058,29.184659817441194,0.000000000000000,6/10/2025 8:32:47,124,2351,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,242.243380831621465,-81.711158385478569,29.219279318627905,0.000000000000000,6/10/2025 8:32:48,125,202,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,194.744140242405621,-81.717638840921353,29.193535041780937,0.000000000000000,6/10/2025 8:32:48,125,391,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,99.866027809662910,-81.700279705641179,29.179635041570204,0.000000000000000,6/10/2025 8:32:48,125,549,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,94.236394831697268,-81.668804957822715,29.176286964403491,0.000000000000000,6/10/2025 8:32:48,125,791,,,External,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,76.504320199466648,-81.689735717417420,29.229786119847571,0.000000000000000,6/10/2025 8:32:48,125,1311,,,ADS-B,
